hotttness,key,mode,fade_out,fade_in,danceability,duration,energy,loudness,tempo,time_signature,year,artist_hotttness,analysis_sample_rate
,0.0,0.405,0.9969635042125354,0.0,0.0,933.642,0.0,-10.328,95.315,1.0,1994,0.49866887479608674,22050
0.5486780555679608,1.199,0.446,0.9834998960286221,0.00033835076542687077,0.0,419.68281,0.0,-6.407,91.498,3.0,2005,0.4460715844124553,22050
0.0,0.304,0.5,0.986656112788205,0.0,0.0,324.91057,0.0,-4.442,174.554,0.0,0,0.0,22050
,2.09,0.0,0.9628142251285332,0.013628817055973689,0.0,182.33424,0.0,-15.498,110.058,0.504,0,0.28489406124365585,22050
0.2707759989463275,0.264,0.557,0.949890770859145,0.0030632962274359044,0.0,152.45016,0.0,-12.144,95.981,3.836,1967,0.6038764869181625,22050
,1.372,0.664,0.9830191700906279,0.0030830637317803065,0.0,140.12036,0.0,-16.165,66.963,0.47,0,0.2764458834928463,22050
0.7547163315970986,1.966,0.822,0.9586645785999448,0.0,0.0,179.04281,0.0,-13.666,166.036,0.0,1979,0.4104772001409885,22050
0.0,5.536,0.72,0.9893420320103686,0.0010141034167129163,0.0,231.73179,0.0,-5.659,119.976,4.0,0,0.0,22050
0.6156548448294465,1.7599999999999998,0.0,0.9822717025097689,0.0,0.0,192.20853,0.0,-6.924,120.938,4.0,1990,0.49866887479608674,22050
,0.111,0.577,0.9753595255907328,0.002185288564389505,0.0,219.19302,0.0,-8.085,134.837,4.0,0,0.0,22050
,0.0,0.397,0.9319878389348912,0.0015242028639357063,0.0,192.88771,0.0,-13.533,150.75,0.0,0,0.0,22050
0.6090439426773437,2.289,0.417,0.9196322457306018,0.04060222802671528,0.0,255.50322,0.0,-8.247,176.16,2.46,2005,0.45009338235070345,22050
0.6248335335556564,0.642,0.397,0.958407173359546,0.0012207064777704773,0.0,163.83955,0.0,-10.187,154.631,4.0,0,0.36773193521021486,22050
,4.301,0.397,0.9461674511153219,0.0,0.0,273.34485,0.0,-7.597,112.998,3.148,0,0.0,22050
0.25721609185808514,0.35000000000000003,0.18,0.9329425929527593,0.005767234000477774,0.0,137.84771,0.0,-13.915,122.842,0.0,0,0.2491372295395512,22050
0.0,4.535,0.687,0.9817124835673128,0.0017122644825403794,0.0,188.05506,0.0,-9.368,93.283,1.98,0,0.37747250731152715,22050
0.0,0.0,0.087,0.9615551236096477,0.0011059280419818737,0.0,283.92444,0.0,-12.921,167.307,4.0,0,0.3156170640787539,22050
0.0,0.806,0.517,0.9925195835860521,0.011941348794930601,0.0,597.41995,0.0,-11.749,73.894,2.136,0,0.3070535269426299,22050
0.47405483093120077,0.451,0.419,0.9686798578489655,0.0010983126820217801,0.0,313.20771,0.0,-7.465,136.767,0.992,1992,0.5375372013052252,22050
0.5054873431493758,2.056,0.383,0.9544498466634153,0.0,0.0,324.07465,0.0,-9.423,160.02,4.0,2004,0.4108507871165923,22050
0.5033812362063191,2.632,0.588,0.963952979225832,0.001468392435392206,0.0,203.62404,0.0,-6.917,120.548,4.0,1988,0.3188342314584762,22050
0.5657499395297862,0.21999999999999997,0.352,0.959001374371899,0.0,0.0,157.57016,0.0,-8.884,157.446,0.0,0,0.3857876145843115,22050
,0.792,0.679,0.9541970255662882,0.0009142991315781463,0.0,301.87057,0.0,-4.942,113.09,4.0,2006,0.45966046322159376,22050
,0.0,0.0,0.9999926237912238,0.0,0.0,13.5571,0.0,-26.393,0.0,0.0,0,0.2855912715175029,22050
0.40003965695463956,4.417,0.506,0.9282918259453798,0.0009602402233355479,0.0,257.2273,0.0,-8.086,105.994,3.732,1999,0.4327543367664601,22050
0.0,3.8640000000000003,0.457,0.9586638573179422,0.0009513776964233827,0.0,172.38159,0.0,-11.514,193.578,0.0,0,0.33364914079207836,22050
0.0,1.664,0.772,0.9930001774809271,0.00021207971715506523,0.0,1141.08036,0.0,-18.626,70.163,2.54,0,0.44905257515374747,22050
0.21204540548371908,0.502,0.0,0.9545181775095533,0.011089840629300005,0.0,287.92118,0.0,-10.166,87.013,6.726999999999999,0,0.43485958934341257,22050
,2.955,0.462,0.965169264709925,0.0,0.0,364.14649,0.0,-3.6,119.827,3.624,2008,0.42017659351689324,22050
0.257510119781359,0.0,0.456,0.9453885740286443,0.0050500577457608066,0.0,78.81098,0.0,-13.484,146.677,2.608,0,0.3485268895981834,22050
0.5423075261686486,2.0100000000000002,0.0,0.9797262140791375,0.0,0.0,235.04934,0.0,-9.642,90.507,4.0,2002,0.43069704628908106,22050
0.0,0.024,0.367,0.9632110431518949,0.013673580346129326,0.0,338.75546,0.0,-10.879,94.849,4.0,1999,0.3337708451653926,22050
,0.584,0.248,0.9512938224127272,0.0016359064013017482,0.0,175.43791,0.0,-12.421,98.082,2.2,0,0.31575719982488604,22050
0.5033812362063191,2.163,0.0,0.9727201067629434,0.0016872769196596149,0.0,201.50812,0.0,-11.378,163.519,5.551,0,0.3984075199761793,22050
,0.585,0.398,0.963307380349251,0.0022455833844709076,0.0,187.92444,0.0,-15.953,65.195,2.928,0,0.30157018179165396,22050
0.5725930448161254,0.0,0.672,0.8561812971931186,0.0,0.0,84.63628,0.0,-18.7,166.092,4.0,1991,0.49117895374931125,22050
0.34092275586437804,7.641,0.0,0.9838328196394374,0.002454926433336165,0.0,308.76689,0.0,-13.143,91.548,2.8649999999999998,0,0.3329309511939064,22050
0.4072330149011048,2.032,0.0,0.9338717217086056,0.0,0.0,280.81587,0.0,-12.346,108.047,0.0,0,0.6282283873127827,22050
,9.389999999999999,0.515,0.9956864572183876,0.00021084134840303645,0.0,1143.03955,0.0,-20.536,171.78,3.4250000000000003,0,0.4641524390532526,22050
,0.478,0.0,0.959539737799057,0.0007786137986389701,0.0,309.52444,0.0,-18.581,84.853,0.094,1967,0.0,22050
0.26695518627553855,6.003,0.0,0.9607924582846246,0.0,0.0,367.01995,0.0,-7.494,85.005,2.884,0,0.330647740787886,22050
,1.016,0.802,0.9668613263760681,0.0006702079441060394,0.0,289.4624,0.0,-22.104,104.667,4.0,0,0.4662243003452983,22050
0.0,3.792,0.741,0.9126505595310859,0.0,0.0,174.21016,0.0,-10.412,114.375,0.0,0,0.19708910133658306,22050
0.23951718017535695,3.99,0.468,0.9890735807837132,0.0009948047425771267,0.0,294.53016,0.0,-13.006,137.908,2.6500000000000004,0,0.3531562974667231,22050
,0.379,0.428,0.969441061515302,0.0011271118625790122,0.0,296.33261,0.0,-8.209,118.203,1.492,1981,0.42360891263941286,22050
0.2148642269321885,0.603,0.421,0.9292445447111407,0.003699746482896824,0.0,118.38649,0.0,-10.285,173.581,0.016,1983,0.39918628529592,22050
0.0,3.549,0.539,0.9746846566810369,0.0,0.0,275.3824,0.0,-11.428,133.64,2.872,0,0.1489854809922737,22050
0.21204540548371908,0.0,0.721,0.9229378919180848,0.0,0.0,52.87138,0.0,-19.963,104.988,0.5940000000000001,2009,0.4426967195814664,22050
0.5317220984213001,6.75,0.0,0.9673832757857189,0.01614528282328408,0.0,184.45016,0.0,-16.45,85.131,3.752,1970,0.3717110940407555,22050
0.5142983312649133,0.0,0.131,0.989661851298105,0.00040917943947991857,0.0,391.02649,0.0,-7.078,110.897,3.8710000000000004,1999,0.36110593753746045,22050
,1.072,0.534,0.9762032780475198,0.0013288216539687626,0.0,141.47873,0.0,-11.852,120.546,3.72,1993,0.3517177511209014,22050
0.0,1.156,0.0,0.9451445282094957,0.0007765644232103294,0.0,182.85669,0.0,-20.142,122.709,2.788,0,0.35021816030205055,22050
0.0,4.939,0.0,0.9343326494592903,0.0004157569837868239,0.0,252.55138,0.0,-15.121,85.56,2.76,0,0.453371188064994,22050
,0.0,0.509,0.9240360091819461,0.0017340508287036257,0.0,136.09751,0.0,-10.295,112.915,3.808,0,0.34154441251964296,22050
,0.0,0.487,0.9539692738609107,0.0016981061747579546,0.0,141.92281,0.0,-14.573,100.398,0.0,0,0.38666909170602387,22050
0.0,0.0,0.436,0.9365787466870186,0.0,0.0,263.41832,0.0,-6.18,109.085,4.0,1998,0.34870219952008724,22050
0.42744657148843085,0.616,0.465,0.9445915468969578,0.0018938714188447621,0.0,151.01342,0.0,-10.133,131.966,2.256,1988,0.37788813140317173,22050
,1.968,0.59,0.9677341109842672,0.0027450952776275905,0.0,153.36444,0.0,-6.811,127.659,0.0,0,0.3208501295544305,22050
0.0,0.0,0.276,0.9767853835678741,0.0,0.0,224.02567,0.0,-5.142,151.744,3.724,0,0.5196368555463167,22050
,4.278,0.0,0.961236280383316,0.0017253245185939374,0.0,277.62893,0.0,-12.546,97.103,0.464,0,0.350657334499842,22050
,1.564,0.732,0.9687739678225956,0.009928708371558658,0.0,245.55057,0.0,-5.315,117.181,3.0,0,0.36062871613623815,22050
0.4994458348006321,1.73,0.296,0.9712678012664284,0.0,0.0,140.30322,0.0,-11.031,123.26,0.0,1979,0.43469691279710654,22050
0.4191258929591558,4.0,0.858,0.9659803653710284,0.0010041674177429087,0.0,243.98322,0.0,-4.296,100.046,3.964,2003,0.3528954417518173,22050
,2.875,0.753,0.9883645986102699,0.0,0.0,279.58812,0.0,-13.515,119.017,3.608,0,0.0,22050
0.319565986882865,1.085,0.0,0.9508184706719949,0.01682474171912564,0.0,258.42893,0.0,-6.115,81.492,2.928,2003,0.33902074672128857,22050
0.0,5.04,0.66,0.97307981604023,0.0007582578822241818,0.0,187.27138,0.0,-3.765,139.72,3.98,2005,0.3968002189789247,22050
,2.072,0.501,0.9389034970773356,0.0017794104078195675,0.0,145.55383,0.0,-5.603,201.123,0.0,2006,0.4337287814263827,22050
,6.654999999999999,0.265,0.9554724855177943,0.0015755971513203503,0.0,263.3922,0.0,-3.889,172.485,2.008,0,0.3265559051117419,22050
0.6796860547444804,0.368,0.476,0.8977808249405015,0.0004649550018125364,0.0,380.682,0.0,-7.736,110.255,3.3950000000000005,2005,0.5314117519895055,22050
0.21204540548371908,0.0,0.0,0.9574774946369331,0.0,0.0,229.53751,0.0,-11.957,163.725,2.5549999999999997,2003,0.3199800325552832,22050
0.2636898883630547,0.0,0.219,0.9618238309088385,0.0026877063120015632,0.0,175.98649,0.0,-11.91,101.485,3.0,0,0.3805651678346358,22050
,6.813,0.677,0.9489537244660019,0.0026585843658843405,0.0,261.04118,0.0,-9.803,149.916,1.644,1989,0.4041576710256122,22050
0.4051157216913865,0.734,0.452,0.9759372360962711,0.002575752728466195,0.0,219.74159,0.0,-4.866,139.778,2.804,2001,0.3518418956973318,22050
0.0,5.401,0.0,0.9631694848826545,0.0009040669694163806,0.0,144.90077,0.0,-10.715,164.192,3.004,0,0.30497274472426045,22050
,0.762,0.392,0.9499312630000841,0.0,0.0,202.47465,0.0,-6.852,161.518,1.9,0,0.3205201351139909,22050
0.42530424172042486,2.9,0.0,0.9123217127263633,0.030049066790352887,0.0,289.59302,0.0,-5.247,152.0,4.0,0,0.4055961953475206,22050
0.4287022625232594,0.0,0.0,0.9999969975319712,0.0,0.0,79.93424,0.0,-5.031,81.224,3.2350000000000003,2000,0.4494236346936823,22050
0.0,1.378,0.644,0.9654361225339199,0.001294144232646227,0.0,220.99546,0.0,-13.743,100.855,4.0,0,0.386630836509906,22050
0.26586104921065007,0.0,0.521,0.9623053477770463,0.0005253610065916887,0.0,314.06975,0.0,-10.203,91.979,3.332,2005,0.33894696915778594,22050
0.25358705677289295,3.8850000000000002,0.711,0.9425818484799842,0.008985560422256365,0.0,261.642,0.0,-10.294,96.716,3.16,0,0.5167640302671827,22050
,0.577,0.46,0.9793269412468876,0.0007998164816688214,0.0,227.5522,0.0,-7.113,114.272,5.0,0,0.39327449140462534,22050
,3.594,0.0,0.9999981760570581,0.0,0.0,186.40934,0.0,-4.242,86.113,3.0,0,0.3760663614521953,22050
,2.312,0.504,0.9641193063606845,0.0008660937348349018,0.0,184.73751,0.0,-16.589,91.589,0.089,0,0.0,22050
0.6441167835493163,2.725,0.0,0.980480501127401,0.0,0.0,266.89261,0.0,-6.102,126.983,4.0,2008,0.8267770134906597,22050
,5.29,0.517,0.9686039555001303,0.003982902499608917,0.0,131.81342,0.0,-7.495,93.417,4.0,2008,0.42427111444565735,22050
0.6744368039010873,3.7590000000000003,0.428,0.9671471695022616,0.010896952998671734,0.0,316.96934,0.0,-7.896,187.844,2.172,2009,0.8256391107955884,22050
0.0,7.832,0.629,0.9602020203846432,0.0008421322274154766,0.0,210.18077,0.0,-12.307,172.514,0.079,0,0.3765142312148788,22050
0.5375039041917102,0.616,0.453,0.9647049257450182,0.0,0.0,117.08036,0.0,-2.191,189.987,2.488,2007,0.3618785097829961,22050
,2.752,0.571,0.9630422441220166,0.0,0.0,201.03791,0.0,-8.415,131.857,3.244,0,0.31545346268902497,22050
,1.869,0.502,0.9657902499615101,0.0011682589062009098,0.0,191.73832,0.0,-11.383,131.624,0.879,1927,0.3853449137330586,22050
,0.735,0.474,0.954844385311785,0.0020525119581895845,0.0,227.52608,0.0,-22.803,147.853,1.292,0,0.365514003262653,22050
0.48512236410182064,5.082,0.844,0.9565373732665258,0.0,0.0,278.54322,0.0,-11.958,82.789,1.8599999999999999,1995,0.5463261195519407,22050
0.0,0.008,0.195,0.9380151513943326,0.0024100650027260515,0.0,168.04526,0.0,-8.556,144.649,2.253,0,0.3201654160463429,22050
,0.0,0.0,0.9761086290658149,0.0011317623545263446,0.0,151.09179,0.0,-13.476,130.272,0.0,0,0.3475475805256747,22050
,0.168,0.425,0.979069892135127,0.008929010840655912,0.0,181.65506,0.0,-9.249,116.024,3.464,0,0.453731585998959,22050
0.0,2.264,0.542,0.9821241431478488,0.0008251497456285406,0.0,459.31057,0.0,-14.117,100.394,0.0,2008,0.2771195134672702,22050
,0.0,0.696,0.950671501438495,0.0008624524011852941,0.0,224.93995,0.0,-4.772,118.055,2.768,2004,0.6203098207829312,22050
,3.3150000000000004,0.521,0.9655186389458043,0.0008056631150996009,0.0,284.23791,0.0,-18.321,95.619,0.0,0,0.3412658413564567,22050
0.0,0.624,0.0,0.9441994093424307,0.0,0.0,376.68526,0.0,-11.937,76.385,1.7999999999999998,1993,0.46152621705696345,22050
0.5109620440021506,4.095,0.639,0.9999993729507246,0.0064272550729854,0.0,159.4771,0.0,-4.732,112.421,0.0,2001,0.5291659021019358,22050
0.0,2.886,0.0,0.9591191059221826,0.0013870050164375507,0.0,194.66404,0.0,-5.485,110.198,0.908,0,0.3631602022851569,22050
0.5982421548680179,9.14,0.76,0.9793645610238496,0.0,0.0,332.93016,0.0,-8.416,119.461,3.84,1997,0.5098787078527026,22050
0.0,6.75,0.0,0.958672108289136,0.0005825761965096364,0.0,314.122,0.0,-5.777,130.092,4.0,0,0.3912221812323105,22050
0.4507622416414992,2.75,0.0,0.9917566247060748,0.0017862620825401811,0.0,267.59791,0.0,-13.306,73.507,3.4499999999999997,1990,0.6066301517291853,22050
0.7335495936634279,0.0,0.546,0.9631110202944189,0.01214269883928661,0.0,289.2273,0.0,-5.676,162.069,2.928,0,0.540216450464995,22050
0.2707759989463275,2.934,0.479,1.000001822921521,0.0,0.0,170.05669,0.0,-9.502,72.073,4.0,2006,0.457611173992295,22050
0.7173916335358762,0.0,0.0,0.9785314085601238,0.06513616442987362,0.0,296.85506,0.0,-6.966,145.271,2.94,1998,0.5283022622842384,22050
0.6976517315353987,0.0,0.455,0.9743531792208779,0.0003166093766058793,0.0,246.36036,0.0,-5.833,130.786,1.38,0,0.3647356115183538,22050
,0.021,0.384,1.0000016419081021,0.0006219348871986744,0.0,200.98567,0.0,-8.273,90.158,2.74,2005,0.5938083651752645,22050
0.6130458357683207,0.0,0.561,0.8861376059248323,0.01043553144006207,0.0,244.74077,0.0,-12.121,84.826,3.7,0,0.3858780577405268,22050
0.26586104921065007,0.459,0.69,0.9897755692522278,0.0009317168229145339,0.0,383.16363,0.0,-16.486,121.896,3.644,1995,0.34454060084591037,22050
0.2707759989463275,7.392,0.0,0.9317910999940575,0.002039025682123513,0.0,252.08118,0.0,-8.706,125.022,0.96,2003,0.5313033185652613,22050
,1.23,0.371,0.9015915487672513,0.000671104843685031,0.0,211.59138,0.0,-7.239,100.783,4.0,2005,0.5720278536807922,22050
0.0,2.31,0.333,0.9464660012108774,0.0009788308944018856,0.0,299.33669,0.0,-11.3,118.017,3.424,0,0.28048218729929586,22050
0.23158498839158823,0.0,0.558,0.9401461328514774,0.0,0.0,180.1922,0.0,-17.81,81.256,4.0,2008,0.5291959222813954,22050
,1.395,0.558,0.959228716708927,0.0012849883914526654,0.0,264.59383,0.0,-6.144,76.415,0.692,0,0.3864410971038427,22050
0.476435219642529,0.32,0.221,0.9499491564941979,0.0007196794215696596,0.0,108.38159,0.0,-7.107,84.562,0.389,0,0.37929493531757236,22050
0.7903445603060839,0.0,0.348,0.917526464027943,0.0,0.0,96.10404,0.0,-12.715,106.216,1.125,0,0.3936423099322644,22050
,0.083,0.427,0.9301621852320745,0.028211342183965187,0.0,80.03873,0.0,-13.136,196.303,2.288,1959,0.7352088777469941,22050
,4.44,0.461,0.9868803127182864,0.0,0.0,179.85261,0.0,-6.031,199.483,2.085,0,0.0,22050
,2.16,0.0,0.9827035124822251,0.0004349248675199084,0.0,379.37587,0.0,-5.39,84.009,1.0,0,0.41946985983276547,22050
0.20138744193431418,5.72,0.439,0.9066849167494019,0.0010661166421882561,0.0,232.61995,0.0,-14.511,97.342,1.9980000000000002,1982,0.386630836509906,22050
,1.98,0.0,0.9450060552771906,0.0020106768753501703,0.0,165.61587,0.0,-13.711,102.16,0.0,0,0.0,22050
0.5701059300583878,0.361,0.465,0.9751431586708903,0.0,0.0,186.69669,0.0,-4.594,89.091,0.058,1970,0.28568200699082735,22050
,3.073,0.0,0.9151494291934062,0.02576774370316799,0.0,413.1522,0.0,-19.852,160.246,0.0,0,0.3775790802188004,22050
,0.556,0.385,0.9738541218620891,0.0003514780653829296,0.0,469.44608,0.0,-7.033,132.598,2.444,0,0.4024958799867582,22050
0.600471580614151,0.878,0.0,0.9466755606809711,0.0003469780459026927,0.0,175.80363,0.0,-5.911,93.061,2.324,2007,0.5054531534296305,22050
0.3770751950289888,1.785,0.193,0.9672849554913179,0.0,0.0,231.47057,0.0,-7.797,182.962,0.0,0,0.2973207381866574,22050
,2.28,0.338,0.9451849165130254,0.0,0.0,199.94077,0.0,-17.9,117.214,0.0,0,0.2951171938923701,22050
0.3867901771390143,1.114,0.487,0.8817920236723541,0.0,0.0,113.65832,0.0,-10.152,109.265,3.0,0,0.49356684269655965,22050
,1.036,0.0,0.973510953093418,0.0008789646818230693,0.0,356.10077,0.0,-10.65,92.555,3.676,0,0.31143764032728327,22050
,5.684,0.724,0.9690909955627387,0.0,0.0,196.80608,0.0,-12.118,86.142,0.496,0,0.3379207502523265,22050
0.0,0.545,0.194,0.9909524871464872,0.0006238407409943262,0.0,647.60118,0.0,-24.98,101.636,3.445,0,0.41910041303433604,22050
0.0,0.0,0.681,0.9297317475441171,0.0031556312861080525,0.0,96.65261,0.0,-8.518,115.954,0.0,0,0.0,22050
0.6739598444058943,0.0,0.707,0.9248541996746555,0.0017249257056857275,0.0,51.01669,0.0,-20.499,78.16,0.0,2001,0.3942171989010042,22050
0.5096409655518045,2.76,0.0,0.9576169476455837,0.0,0.0,121.96526,0.0,-13.322,75.669,1.995,2004,0.4536297180686329,22050
0.2565745157294869,0.0,0.12,0.9896954245882873,0.0,0.0,228.15302,0.0,-4.671,113.978,4.0,0,0.3698038280455917,22050
0.5578803889070679,6.669,0.543,0.9805778826466144,0.0012333818332437017,0.0,279.71873,0.0,-5.071,147.998,0.672,2005,0.5822055641628081,22050
,1.4000000000000001,0.28,0.9491456799688257,0.0025293596923635178,0.0,217.05098,0.0,-14.363,160.043,0.0,0,0.3283773050854491,22050
0.4471357962861778,1.312,0.597,0.9179466457009249,0.0,0.0,218.56608,0.0,-12.941,162.394,0.0,0,0.5762946511398908,22050
,0.681,0.728,0.9764282086554267,0.0007496150672046283,0.0,274.80771,0.0,-10.688,91.919,1.929,0,0.24875599760058276,22050
,2.716,0.2,0.9817020786311967,0.016045450654079856,0.0,193.20118,0.0,-17.85,139.866,0.0,1989,0.4011447414777875,22050
0.24906579485370342,0.0,0.592,0.9471144750592004,0.001096161353886196,0.0,225.33179,0.0,-11.06,86.794,0.28,0,0.386630836509906,22050
,0.01,0.0,0.9833962897058731,0.09941884532773754,0.0,239.80363,0.0,-13.248,165.252,3.508,0,0.25283829164784516,22050
,2.5549999999999997,0.441,0.9693946206594325,0.003085574457518262,0.0,684.79955,0.0,-12.114,125.147,3.0,0,0.3933694061464494,22050
0.7137499442479839,0.0,0.62,0.9695221083632272,0.0008180288372173641,0.0,246.93506,0.0,-11.253,115.938,2.199,1993,0.6472247237795797,22050
0.0,3.262,0.528,0.9999994119610649,0.0,0.0,204.06812,0.0,-3.638,78.019,2.952,0,0.36609862722140535,22050
0.3347065490692206,2.779,0.417,0.961929018678087,0.0005720836974794661,0.0,269.19138,0.0,-6.875,90.894,2.896,2000,0.3545743705085378,22050
0.25140787815686916,7.0,0.836,0.9565001406755471,0.0,0.0,277.83791,0.0,-20.803,154.188,3.0,0,0.4682468358847439,22050
0.5746932970850078,0.0,0.595,0.8868215258293174,0.0035868974264212476,0.0,173.68771,0.0,-6.913,132.462,0.069,0,0.4770197895144525,22050
0.21508031850922793,5.922000000000001,0.609,0.9650891318029992,0.0019329261167615338,0.0,148.47955,0.0,-14.101,106.545,0.0,0,0.33287056693742817,22050
0.3231121208952123,2.765,0.532,0.9671144438028259,0.0006619161704270539,0.0,345.96526,0.0,-7.908,129.146,0.0,2006,0.4257688838906011,22050
0.0,5.68,0.674,0.9999992955589926,0.0018265148978706459,0.0,198.73914,0.0,-18.75,165.903,3.745,0,0.0,22050
,6.327,0.612,0.949195880491614,0.0,0.0,172.87791,0.0,-5.935,98.173,2.2199999999999998,2008,0.4714932266763217,22050
0.43854502856067085,5.712,0.714,0.9478640241741778,0.0,0.0,180.92363,0.0,-9.324,86.249,2.804,0,0.36148373279248963,22050
0.3347065490692206,5.58,0.661,0.9747367170442116,0.0010449651930045034,0.0,264.12363,0.0,-6.112,139.243,5.0,2001,0.31030914866795456,22050
0.35513930220333156,6.909999999999999,0.555,0.8857564820738539,0.0,0.0,103.52281,0.0,-7.403,107.002,2.072,2004,0.3071887090406312,22050
,0.142,0.0,0.9768138547285475,0.0,0.0,170.47465,0.0,-12.361,117.726,3.408,2008,0.3475988886835368,22050
0.6112146226111387,0.0,0.0,0.9247569459523934,0.011602109302710238,0.0,300.72118,0.0,-7.397,135.895,2.91,2002,0.4056577581500732,22050
,5.747,0.738,0.9146850169728749,0.0,0.0,151.92771,0.0,-15.508,92.065,0.0,1997,0.3617023794218006,22050
0.21204540548371908,2.632,0.411,0.9457263599724345,0.0012822202302926824,0.0,269.84444,0.0,-12.685,129.761,0.0,1975,0.45054667427270134,22050
0.5297306072289015,2.387,0.357,0.9999981245449951,0.0,0.0,181.28934,0.0,-4.186,105.393,3.624,2007,0.5249949644384527,22050
0.4116700907181356,4.671,0.0,0.9830319631565194,0.0019126428158050934,0.0,210.70322,0.0,-12.22,111.379,3.936,0,0.41741046690001027,22050
0.319565986882865,1.092,0.381,0.9510307370750547,0.0008636508611937745,0.0,231.57506,0.0,-8.071,139.066,4.0,0,0.3141123265334193,22050
0.5319831933414861,0.088,0.348,0.9223089969768795,0.016401847935620308,0.0,225.4624,0.0,-12.585,128.171,2.04,1987,0.5074642431149818,22050
0.6120549539686252,1.512,0.09,0.9810948907753221,0.00025996000237878006,0.0,342.36036,0.0,-3.16,93.513,2.28,2005,0.47676086709831694,22050
,0.972,0.0,1.000000467195894,0.0,0.0,278.25587,0.0,-3.201,125.523,3.516,0,0.0,22050
